DOB_ID,Group_Class,GC_Percent,Event_ID,DOB_Area_m2,DOB_Avg_DS,DOB_Max_DS,bui_raw,dsr_raw,dc_raw,dmc_raw,ffm_raw,fwi_raw,isi_raw,tmax_raw,prec_raw,ws_raw,rh_raw,Elev_raw,Slp_raw,Rugg_raw,Northness,Eastness,M_cwd_raw,M_tmax_raw,M_vpd_raw,DOY
AZ3503211203920020821_237,shrub,33.06671869,AZ3503211203920020821,4613400,660.7621047,1622.498169,152.911,40.78,768.436,101.769,96.634,62.271,22.907,28.708,0,14.912,10.476,1913.2,19.2,0.012,0.343,0.5,173.555,28.895,1.571,237
AZ3503211203920020821_237,warm_conifer,43.50370659,AZ3503211203920020821,4613400,660.7621047,1622.498169,152.911,40.78,768.436,101.769,96.634,62.271,22.907,28.708,0,14.912,10.476,1913.2,19.2,0.012,0.343,0.5,173.555,28.895,1.571,237
AZ3503211203920020821_237,wetland,4.955130706,AZ3503211203920020821,4613400,660.7621047,1622.498169,152.911,40.78,768.436,101.769,96.634,62.271,22.907,28.708,0,14.912,10.476,1913.2,19.2,0.012,0.343,0.5,173.555,28.895,1.571,237
AZ3503211203920020821_237,woodland,17.85017558,AZ3503211203920020821,4613400,660.7621047,1622.498169,152.911,40.78,768.436,101.769,96.634,62.271,22.907,28.708,0,14.912,10.476,1913.2,19.2,0.012,0.343,0.5,173.555,28.895,1.571,237
AZ3503211203920020821_238,herbaceous,0.742760436,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_238,mixed_aspen,0.216246709,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_238,nonfuel,0.460699511,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_238,shrub,51.28807822,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_238,warm_conifer,20.89131252,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_238,wetland,1.842798044,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_238,woodland,24.55810455,AZ3503211203920020821,9572400,970.321785,2550,173.875,45.604,881.767,115.557,96.766,66.33,24.669,29.806,0,16.014,12.148,1886.091,16.727,0.024,0.406,0.07,173.555,28.895,1.571,238
AZ3503211203920020821_239,mixed_aspen,0.146412884,AZ3503211203920020821,3073500,618.0622981,1542.886841,192.391,53.439,977.598,127.856,96.885,72.547,27.998,31.099,0,18.215,14.431,1859.333,19,0.025,0.077,0.329,173.555,28.895,1.571,239
AZ3503211203920020821_239,nonfuel,0.204978038,AZ3503211203920020821,3073500,618.0622981,1542.886841,192.391,53.439,977.598,127.856,96.885,72.547,27.998,31.099,0,18.215,14.431,1859.333,19,0.025,0.077,0.329,173.555,28.895,1.571,239
AZ3503211203920020821_239,shrub,61.81551977,AZ3503211203920020821,3073500,618.0622981,1542.886841,192.391,53.439,977.598,127.856,96.885,72.547,27.998,31.099,0,18.215,14.431,1859.333,19,0.025,0.077,0.329,173.555,28.895,1.571,239
AZ3503211203920020821_239,warm_conifer,12.59150805,AZ3503211203920020821,3073500,618.0622981,1542.886841,192.391,53.439,977.598,127.856,96.885,72.547,27.998,31.099,0,18.215,14.431,1859.333,19,0.025,0.077,0.329,173.555,28.895,1.571,239
AZ3503211203920020821_239,wetland,3.601756955,AZ3503211203920020821,3073500,618.0622981,1542.886841,192.391,53.439,977.598,127.856,96.885,72.547,27.998,31.099,0,18.215,14.431,1859.333,19,0.025,0.077,0.329,173.555,28.895,1.571,239
AZ3503211203920020821_239,woodland,21.6398243,AZ3503211203920020821,3073500,618.0622981,1542.886841,192.391,53.439,977.598,127.856,96.885,72.547,27.998,31.099,0,18.215,14.431,1859.333,19,0.025,0.077,0.329,173.555,28.895,1.571,239
AZ3506011210720090701_188,shrub,1.204819277,AZ3506011210720090701,896400,629.5592981,1308.274506,161.841,45.108,577.146,124.592,96.141,65.922,24.632,32.74,0,17.67,21.605,2025,9,0.016,-0.309,-0.951,130.306,29.071,1.668,188
AZ3506011210720090701_188,warm_conifer,64.0562249,AZ3506011210720090701,896400,629.5592981,1308.274506,161.841,45.108,577.146,124.592,96.141,65.922,24.632,32.74,0,17.67,21.605,2025,9,0.016,-0.309,-0.951,130.306,29.071,1.668,188
AZ3506011210720090701_188,wetland,0.100401606,AZ3506011210720090701,896400,629.5592981,1308.274506,161.841,45.108,577.146,124.592,96.141,65.922,24.632,32.74,0,17.67,21.605,2025,9,0.016,-0.309,-0.951,130.306,29.071,1.668,188
AZ3506011210720090701_188,woodland,34.63855422,AZ3506011210720090701,896400,629.5592981,1308.274506,161.841,45.108,577.146,124.592,96.141,65.922,24.632,32.74,0,17.67,21.605,2025,9,0.016,-0.309,-0.951,130.306,29.071,1.668,188
AZ3506011210720090701_189,herbaceous,0.482406356,AZ3506011210720090701,3171600,833.6461391,2526.064209,124.646,35.694,490.514,92.776,95.777,57.519,23.873,29.822,0,18.011,17.549,1976.25,5.25,0.001,0.132,0.516,130.306,29.071,1.668,189
AZ3506011210720090701_189,shrub,1.333711691,AZ3506011210720090701,3171600,833.6461391,2526.064209,124.646,35.694,490.514,92.776,95.777,57.519,23.873,29.822,0,18.011,17.549,1976.25,5.25,0.001,0.132,0.516,130.306,29.071,1.668,189
AZ3506011210720090701_189,warm_conifer,64.1600454,AZ3506011210720090701,3171600,833.6461391,2526.064209,124.646,35.694,490.514,92.776,95.777,57.519,23.873,29.822,0,18.011,17.549,1976.25,5.25,0.001,0.132,0.516,130.306,29.071,1.668,189
AZ3506011210720090701_189,wetland,20.03405221,AZ3506011210720090701,3171600,833.6461391,2526.064209,124.646,35.694,490.514,92.776,95.777,57.519,23.873,29.822,0,18.011,17.549,1976.25,5.25,0.001,0.132,0.516,130.306,29.071,1.668,189
AZ3506011210720090701_189,woodland,13.98978434,AZ3506011210720090701,3171600,833.6461391,2526.064209,124.646,35.694,490.514,92.776,95.777,57.519,23.873,29.822,0,18.011,17.549,1976.25,5.25,0.001,0.132,0.516,130.306,29.071,1.668,189
AZ3506011210720090701_190,shrub,0.896860987,AZ3506011210720090701,2207700,250.7940579,732.3933105,87.652,27.566,403.369,60.169,95.413,49.911,22.381,29.091,0,17.728,20.483,1991.5,2,0.002,1,-0.017,130.306,29.071,1.668,190
AZ3506011210720090701_190,warm_conifer,80.2690583,AZ3506011210720090701,2207700,250.7940579,732.3933105,87.652,27.566,403.369,60.169,95.413,49.911,22.381,29.091,0,17.728,20.483,1991.5,2,0.002,1,-0.017,130.306,29.071,1.668,190
AZ3506011210720090701_190,wetland,6.359559723,AZ3506011210720090701,2207700,250.7940579,732.3933105,87.652,27.566,403.369,60.169,95.413,49.911,22.381,29.091,0,17.728,20.483,1991.5,2,0.002,1,-0.017,130.306,29.071,1.668,190
AZ3506011210720090701_190,woodland,12.47452099,AZ3506011210720090701,2207700,250.7940579,732.3933105,87.652,27.566,403.369,60.169,95.413,49.911,22.381,29.091,0,17.728,20.483,1991.5,2,0.002,1,-0.017,130.306,29.071,1.668,190
AZ3506011210720090701_191,herbaceous,0.191326531,AZ3506011210720090701,1411200,385.6326643,1149.826172,94.098,32.139,412.168,65.837,95.465,54.432,24.425,29.76,0,19.324,17.921,2012.5,4,0,0.273,-0.454,130.306,29.071,1.668,191
AZ3506011210720090701_191,shrub,2.168367347,AZ3506011210720090701,1411200,385.6326643,1149.826172,94.098,32.139,412.168,65.837,95.465,54.432,24.425,29.76,0,19.324,17.921,2012.5,4,0,0.273,-0.454,130.306,29.071,1.668,191
AZ3506011210720090701_191,warm_conifer,79.46428571,AZ3506011210720090701,1411200,385.6326643,1149.826172,94.098,32.139,412.168,65.837,95.465,54.432,24.425,29.76,0,19.324,17.921,2012.5,4,0,0.273,-0.454,130.306,29.071,1.668,191
AZ3506011210720090701_191,wetland,10.58673469,AZ3506011210720090701,1411200,385.6326643,1149.826172,94.098,32.139,412.168,65.837,95.465,54.432,24.425,29.76,0,19.324,17.921,2012.5,4,0,0.273,-0.454,130.306,29.071,1.668,191
AZ3506011210720090701_191,woodland,7.589285714,AZ3506011210720090701,1411200,385.6326643,1149.826172,94.098,32.139,412.168,65.837,95.465,54.432,24.425,29.76,0,19.324,17.921,2012.5,4,0,0.273,-0.454,130.306,29.071,1.668,191
AZ3506011210720090701_193,herbaceous,0.087796313,AZ3506011210720090701,2050200,820.6577869,1748.019266,106.516,27.299,429.88,77.155,95.567,49.637,19.322,29.455,0.003,14.397,19.536,2001,5,0,0.656,0.754,130.306,29.071,1.668,193
AZ3506011210720090701_193,shrub,0.307287094,AZ3506011210720090701,2050200,820.6577869,1748.019266,106.516,27.299,429.88,77.155,95.567,49.637,19.322,29.455,0.003,14.397,19.536,2001,5,0,0.656,0.754,130.306,29.071,1.668,193
AZ3506011210720090701_193,warm_conifer,79.14837577,AZ3506011210720090701,2050200,820.6577869,1748.019266,106.516,27.299,429.88,77.155,95.567,49.637,19.322,29.455,0.003,14.397,19.536,2001,5,0,0.656,0.754,130.306,29.071,1.668,193
AZ3506011210720090701_193,wetland,5.267778753,AZ3506011210720090701,2050200,820.6577869,1748.019266,106.516,27.299,429.88,77.155,95.567,49.637,19.322,29.455,0.003,14.397,19.536,2001,5,0,0.656,0.754,130.306,29.071,1.668,193
AZ3506011210720090701_193,woodland,15.18876207,AZ3506011210720090701,2050200,820.6577869,1748.019266,106.516,27.299,429.88,77.155,95.567,49.637,19.322,29.455,0.003,14.397,19.536,2001,5,0,0.656,0.754,130.306,29.071,1.668,193
AZ3506011210720090701_194,herbaceous,0.431344357,AZ3506011210720090701,3755700,638.4477163,1806.239258,112.783,30.641,438.856,83.08,95.618,52.983,20.666,31.011,0.081,15.593,16.984,1990,2.5,0,0.5,-0.013,130.306,29.071,1.668,194
AZ3506011210720090701_194,shrub,1.078360891,AZ3506011210720090701,3755700,638.4477163,1806.239258,112.783,30.641,438.856,83.08,95.618,52.983,20.666,31.011,0.081,15.593,16.984,1990,2.5,0,0.5,-0.013,130.306,29.071,1.668,194
AZ3506011210720090701_194,warm_conifer,70.50083873,AZ3506011210720090701,3755700,638.4477163,1806.239258,112.783,30.641,438.856,83.08,95.618,52.983,20.666,31.011,0.081,15.593,16.984,1990,2.5,0,0.5,-0.013,130.306,29.071,1.668,194
AZ3506011210720090701_194,wetland,10.85549964,AZ3506011210720090701,3755700,638.4477163,1806.239258,112.783,30.641,438.856,83.08,95.618,52.983,20.666,31.011,0.081,15.593,16.984,1990,2.5,0,0.5,-0.013,130.306,29.071,1.668,194
AZ3506011210720090701_194,woodland,17.13395639,AZ3506011210720090701,3755700,638.4477163,1806.239258,112.783,30.641,438.856,83.08,95.618,52.983,20.666,31.011,0.081,15.593,16.984,1990,2.5,0,0.5,-0.013,130.306,29.071,1.668,194
AZ3506011210720090701_196,aspen,0.137527935,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_196,herbaceous,0.189100911,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_196,mixed_aspen,0.034381984,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_196,shrub,6.188757091,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_196,warm_conifer,85.85181365,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_196,wetland,5.449544439,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_196,woodland,2.14887399,AZ3506011210720090701,5235300,419.4877034,1697.68271,124.756,31.244,456.663,94.726,95.721,53.571,19.795,29.84,0.027,14.462,16.979,2080,9.333,0.003,-0.104,0.183,130.306,29.071,1.668,196
AZ3506011210720090701_198,aspen,0.15136226,AZ3506011210720090701,5351400,387.9369576,1019.822148,137.285,21.112,475.075,107.458,96.622,42.928,13.239,31.114,0.07,4.064,13.631,2108.333,6.5,0.002,0.308,0.575,130.306,29.071,1.668,198
AZ3506011210720090701_198,herbaceous,0.050454087,AZ3506011210720090701,5351400,387.9369576,1019.822148,137.285,21.112,475.075,107.458,96.622,42.928,13.239,31.114,0.07,4.064,13.631,2108.333,6.5,0.002,0.308,0.575,130.306,29.071,1.668,198
AZ3506011210720090701_198,shrub,4.002690885,AZ3506011210720090701,5351400,387.9369576,1019.822148,137.285,21.112,475.075,107.458,96.622,42.928,13.239,31.114,0.07,4.064,13.631,2108.333,6.5,0.002,0.308,0.575,130.306,29.071,1.668,198
AZ3506011210720090701_198,warm_conifer,86.14194416,AZ3506011210720090701,5351400,387.9369576,1019.822148,137.285,21.112,475.075,107.458,96.622,42.928,13.239,31.114,0.07,4.064,13.631,2108.333,6.5,0.002,0.308,0.575,130.306,29.071,1.668,198
AZ3506011210720090701_198,wetland,9.653548604,AZ3506011210720090701,5351400,387.9369576,1019.822148,137.285,21.112,475.075,107.458,96.622,42.928,13.239,31.114,0.07,4.064,13.631,2108.333,6.5,0.002,0.308,0.575,130.306,29.071,1.668,198
AZ3506011210720090701_199,aspen,0.050175615,AZ3506011210720090701,5381100,584.5608582,1704.248762,143.025,27.596,484.156,113.379,96.626,49.942,16.488,33.253,0.004,8.408,18.608,2164.5,5.833,0.002,0.378,0.292,130.306,29.071,1.668,199
AZ3506011210720090701_199,herbaceous,0.200702459,AZ3506011210720090701,5381100,584.5608582,1704.248762,143.025,27.596,484.156,113.379,96.626,49.942,16.488,33.253,0.004,8.408,18.608,2164.5,5.833,0.002,0.378,0.292,130.306,29.071,1.668,199
AZ3506011210720090701_199,shrub,1.990299381,AZ3506011210720090701,5381100,584.5608582,1704.248762,143.025,27.596,484.156,113.379,96.626,49.942,16.488,33.253,0.004,8.408,18.608,2164.5,5.833,0.002,0.378,0.292,130.306,29.071,1.668,199
AZ3506011210720090701_199,warm_conifer,93.09249038,AZ3506011210720090701,5381100,584.5608582,1704.248762,143.025,27.596,484.156,113.379,96.626,49.942,16.488,33.253,0.004,8.408,18.608,2164.5,5.833,0.002,0.378,0.292,130.306,29.071,1.668,199
AZ3506011210720090701_199,wetland,4.582706138,AZ3506011210720090701,5381100,584.5608582,1704.248762,143.025,27.596,484.156,113.379,96.626,49.942,16.488,33.253,0.004,8.408,18.608,2164.5,5.833,0.002,0.378,0.292,130.306,29.071,1.668,199
AZ3506011210720090701_199,woodland,0.083626024,AZ3506011210720090701,5381100,584.5608582,1704.248762,143.025,27.596,484.156,113.379,96.626,49.942,16.488,33.253,0.004,8.408,18.608,2164.5,5.833,0.002,0.378,0.292,130.306,29.071,1.668,199
AZ3506011210720090701_200,herbaceous,0.260416667,AZ3506011210720090701,345600,82.76562711,234.3074951,148.666,28.666,493.172,119.278,94.408,51.027,16.775,32.032,1.023,14.744,17.932,2210,9,0.008,-0.996,0.087,130.306,29.071,1.668,200
AZ3506011210720090701_200,shrub,11.97916667,AZ3506011210720090701,345600,82.76562711,234.3074951,148.666,28.666,493.172,119.278,94.408,51.027,16.775,32.032,1.023,14.744,17.932,2210,9,0.008,-0.996,0.087,130.306,29.071,1.668,200
AZ3506011210720090701_200,warm_conifer,85.67708333,AZ3506011210720090701,345600,82.76562711,234.3074951,148.666,28.666,493.172,119.278,94.408,51.027,16.775,32.032,1.023,14.744,17.932,2210,9,0.008,-0.996,0.087,130.306,29.071,1.668,200
AZ3506011210720090701_200,wetland,2.083333333,AZ3506011210720090701,345600,82.76562711,234.3074951,148.666,28.666,493.172,119.278,94.408,51.027,16.775,32.032,1.023,14.744,17.932,2210,9,0.008,-0.996,0.087,130.306,29.071,1.668,200
AZ3506011210720090701_201,shrub,0.431241016,AZ3506011210720090701,1878300,726.9059605,1590.679867,153.548,33.298,501.755,124.336,94.458,55.533,18.97,30.561,0.024,17.045,23.652,2075.5,6,0.001,-0.466,0.858,130.306,29.071,1.668,201
AZ3506011210720090701_201,warm_conifer,93.6272161,AZ3506011210720090701,1878300,726.9059605,1590.679867,153.548,33.298,501.755,124.336,94.458,55.533,18.97,30.561,0.024,17.045,23.652,2075.5,6,0.001,-0.466,0.858,130.306,29.071,1.668,201
AZ3506011210720090701_201,wetland,5.941542885,AZ3506011210720090701,1878300,726.9059605,1590.679867,153.548,33.298,501.755,124.336,94.458,55.533,18.97,30.561,0.024,17.045,23.652,2075.5,6,0.001,-0.466,0.858,130.306,29.071,1.668,201
AZ3511111215420150702_205,warm_conifer,73.40946166,AZ3511111215420150702,551700,419.6033086,839.1389347,71.011,12.043,419.946,45.021,93.342,31.262,12.7,26.074,0,12.155,30.643,2189,2,0,1,-0.017,94.611,26.764,1.527,205
AZ3511111215420150702_205,wetland,25.28548124,AZ3511111215420150702,551700,419.6033086,839.1389347,71.011,12.043,419.946,45.021,93.342,31.262,12.7,26.074,0,12.155,30.643,2189,2,0,1,-0.017,94.611,26.764,1.527,205
AZ3511111215420150702_205,woodland,1.305057096,AZ3511111215420150702,551700,419.6033086,839.1389347,71.011,12.043,419.946,45.021,93.342,31.262,12.7,26.074,0,12.155,30.643,2189,2,0,1,-0.017,94.611,26.764,1.527,205
AZ3511111215420150702_206,aspen,0.342857143,AZ3511111215420150702,3150000,542.2168222,1540.551758,77.417,15.353,428.374,50.005,93.791,35.859,14.65,26.441,0,13.749,22.395,2208,5.75,0.001,0.283,-0.088,94.611,26.764,1.527,206
AZ3511111215420150702_206,herbaceous,1.657142857,AZ3511111215420150702,3150000,542.2168222,1540.551758,77.417,15.353,428.374,50.005,93.791,35.859,14.65,26.441,0,13.749,22.395,2208,5.75,0.001,0.283,-0.088,94.611,26.764,1.527,206
AZ3511111215420150702_206,shrub,1.314285714,AZ3511111215420150702,3150000,542.2168222,1540.551758,77.417,15.353,428.374,50.005,93.791,35.859,14.65,26.441,0,13.749,22.395,2208,5.75,0.001,0.283,-0.088,94.611,26.764,1.527,206
AZ3511111215420150702_206,warm_conifer,89.85714286,AZ3511111215420150702,3150000,542.2168222,1540.551758,77.417,15.353,428.374,50.005,93.791,35.859,14.65,26.441,0,13.749,22.395,2208,5.75,0.001,0.283,-0.088,94.611,26.764,1.527,206
AZ3511111215420150702_206,wetland,6.714285714,AZ3511111215420150702,3150000,542.2168222,1540.551758,77.417,15.353,428.374,50.005,93.791,35.859,14.65,26.441,0,13.749,22.395,2208,5.75,0.001,0.283,-0.088,94.611,26.764,1.527,206
AZ3511111215420150702_206,woodland,0.114285714,AZ3511111215420150702,3150000,542.2168222,1540.551758,77.417,15.353,428.374,50.005,93.791,35.859,14.65,26.441,0,13.749,22.395,2208,5.75,0.001,0.283,-0.088,94.611,26.764,1.527,206
AZ3511111215420150702_207,aspen,0.030618494,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_207,herbaceous,0.765462339,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_207,mixed_aspen,0.030618494,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_207,shrub,0.673606859,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_207,warm_conifer,88.97734231,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_207,wetland,6.644213105,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_207,woodland,2.878138396,AZ3511111215420150702,2939400,201.0285419,660.6814575,84.301,25.375,436.782,55.553,95.836,47.629,21.385,27.854,0,15.685,13.263,2156.667,10,0.001,0.064,-0.356,94.611,26.764,1.527,207
AZ3511111215420150702_208,herbaceous,0.517598344,AZ3511111215420150702,869400,265.537502,618.4658203,90.252,31.428,445.151,60.445,95.235,53.748,24.668,27.387,0.003,20.144,22.891,2226,5,0.002,-0.899,0.438,94.611,26.764,1.527,208
AZ3511111215420150702_208,shrub,0.724637681,AZ3511111215420150702,869400,265.537502,618.4658203,90.252,31.428,445.151,60.445,95.235,53.748,24.668,27.387,0.003,20.144,22.891,2226,5,0.002,-0.899,0.438,94.611,26.764,1.527,208
AZ3511111215420150702_208,warm_conifer,94.51345756,AZ3511111215420150702,869400,265.537502,618.4658203,90.252,31.428,445.151,60.445,95.235,53.748,24.668,27.387,0.003,20.144,22.891,2226,5,0.002,-0.899,0.438,94.611,26.764,1.527,208
AZ3511111215420150702_208,wetland,4.244306418,AZ3511111215420150702,869400,265.537502,618.4658203,90.252,31.428,445.151,60.445,95.235,53.748,24.668,27.387,0.003,20.144,22.891,2226,5,0.002,-0.899,0.438,94.611,26.764,1.527,208
AZ3511111215420150702_209,aspen,0.339723368,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,herbaceous,0.388255278,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,nonfuel,0.776510556,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,prior burn,0.558116962,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,shrub,1.310361563,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,warm_conifer,87.74569279,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,wetland,8.760009706,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_209,woodland,0.121329774,AZ3511111215420150702,3708900,237.9392055,874.6428223,95.884,20.097,453.508,65.164,94.702,41.751,15.824,27.433,0.008,12.782,25.451,2178,10.5,0.004,-0.228,-0.141,94.611,26.764,1.527,209
AZ3511111215420150702_211,aspen,17.33333333,AZ3511111215420150702,405000,224.6180698,788.5318908,104.396,5.374,469.439,72.295,86.5,19.817,4.993,27.116,0.885,12.96,53.045,2251,25,0.003,0.174,0.985,94.611,26.764,1.527,211
AZ3511111215420150702_211,nonfuel,0.222222222,AZ3511111215420150702,405000,224.6180698,788.5318908,104.396,5.374,469.439,72.295,86.5,19.817,4.993,27.116,0.885,12.96,53.045,2251,25,0.003,0.174,0.985,94.611,26.764,1.527,211
AZ3511111215420150702_211,shrub,8.222222222,AZ3511111215420150702,405000,224.6180698,788.5318908,104.396,5.374,469.439,72.295,86.5,19.817,4.993,27.116,0.885,12.96,53.045,2251,25,0.003,0.174,0.985,94.611,26.764,1.527,211
AZ3511111215420150702_211,warm_conifer,74.22222222,AZ3511111215420150702,405000,224.6180698,788.5318908,104.396,5.374,469.439,72.295,86.5,19.817,4.993,27.116,0.885,12.96,53.045,2251,25,0.003,0.174,0.985,94.611,26.764,1.527,211
AZ3511111215420150702_215,aspen,0.285714286,AZ3511111215420150702,1575000,267.4152978,784.8470561,84.682,4.473,492.209,53.942,85.558,17.865,5.037,25.192,2.157,15.758,32.038,2167,11,0.003,-0.123,-0.874,94.611,26.764,1.527,215
AZ3511111215420150702_215,herbaceous,9.542857143,AZ3511111215420150702,1575000,267.4152978,784.8470561,84.682,4.473,492.209,53.942,85.558,17.865,5.037,25.192,2.157,15.758,32.038,2167,11,0.003,-0.123,-0.874,94.611,26.764,1.527,215
AZ3511111215420150702_215,mixed_aspen,0.114285714,AZ3511111215420150702,1575000,267.4152978,784.8470561,84.682,4.473,492.209,53.942,85.558,17.865,5.037,25.192,2.157,15.758,32.038,2167,11,0.003,-0.123,-0.874,94.611,26.764,1.527,215
AZ3511111215420150702_215,nonfuel,0.057142857,AZ3511111215420150702,1575000,267.4152978,784.8470561,84.682,4.473,492.209,53.942,85.558,17.865,5.037,25.192,2.157,15.758,32.038,2167,11,0.003,-0.123,-0.874,94.611,26.764,1.527,215
AZ3511111215420150702_215,shrub,2.914285714,AZ3511111215420150702,1575000,267.4152978,784.8470561,84.682,4.473,492.209,53.942,85.558,17.865,5.037,25.192,2.157,15.758,32.038,2167,11,0.003,-0.123,-0.874,94.611,26.764,1.527,215
AZ3511111215420150702_215,warm_conifer,72.17142857,AZ3511111215420150702,1575000,267.4152978,784.8470561,84.682,4.473,492.209,53.942,85.558,17.865,5.037,25.192,2.157,15.758,32.038,2167,11,0.003,-0.123,-0.874,94.611,26.764,1.527,215
